88.714	651.995
90.69	651.952
91	650.826
91.018	650.685
93.158	648.55
93.158	648.54
94.269	646.25
94.269	646.204
95	646.448
98.159	643.137
98.159	643.14
99.826	640.469
99.826	640.431
100	640.968
100.009	641.724
100.009	641.718
100.029	640.882
102.588	638.386
102.588	638.4
103.16	641.1
103.16	637.755
103.16	637.74
103.72	637.06
105.01	636.251
105.01	636.236
105.382	634.656
105.382	634.627
106.175	634.25
108.121	632.222
108.161	632.282
108.161	632.312
108.161	632.3
108.943	631.22
110	629.993
110.011	630.718
110.011	630.706
110.939	628.948
110.939	628.914
111.502	628.373
111.502	628.39
113.162	631.8
113.162	626.839
113.162	626.84
113.412	623.6
114.233	625.32
114.72	625.3
114.81	624.96
115.012	625.246
115.012	625.236
115.062	624.614
115.782	623.85
115.782	623.862
116.495	622.954
116.495	622.96
117.015	622.48
118.163	621.306
118.163	621.29
119.413	617.1
119.636	619.43
120	618.962
120.013	619.502
120.013	619.508
120.052	617.066
121.5	617.57
122.052	617.074
122.16	617
122.309	616.375
122.309	616.38
123.163	620.8
123.163	615.713
123.163	615.72
123.213	610.5
125.01	613.44
125.013	613.999
125.013	613.987
126.9	608.1
126.9	608.1
127.608	611.055
127.608	611.113
127.693	610.51
128.164	610.15
128.164	610.14
130	607.846
130.014	608.376
130.014	608.367
130.332	607.59
130.414	604.6
132.17	605.8
132.2	605.51
132.21	605.63
132.36	605.56
132.781	604.828
132.782	604.85
133.164	605.152
133.164	608.2
133.164	604.557
133.164	605.189
133.164	604.56
133.301	601.7
133.301	601.7
134.814	599.9
135.002	599.7
135.002	599.7
135.014	602.783
135.014	602.786
138.164	599.024
138.164	599.03
138.369	598.34
138.805	595.1
138.805	595.1
140	596.599
140.014	597.1
140.014	597.088
140.414	594.1
140.662	595.78
141.607	593.4
141.607	593.4
142.46	594.19
142.5	593.92
142.52	594.19
143.164	597
143.164	593.522
143.164	593.52
143.732	592.31
143.909	590.6
143.909	590.6
145.714	588
146.468	589.101
146.468	589.12
148.112	586
148.112	586
148.164	587.778
148.164	587.77
149.063	586.22
149.914	583.1
149.914	583.1
150	585.189
150.014	585.613
150.014	585.616
150.214	582.3
151.11	584.34
151.18	584.14
151.929	582.94
153.164	585.2
153.164	581.975
153.164	581.97
154.678	579.78
156.314	575.1
156.889	578.126
157.504	576.68
157.621	575.2
157.621	575.2
158.164	576.081
158.164	576.09
160	573.575
160.014	573.916
160.014	573.907
160.114	573.405
160.114	573.4
161.374	572.15
161.374	572.142
161.4	572.239
162.514	568.3
162.875	570.06
163.164	573.6
163.164	570.247
163.164	570.24
164.827	567.7
164.827	567.7
164.978	572.9
165.013	567.3
165.663	566.71
167.23	565.1
167.23	565.1
167.379	566.008
167.38	568.5
168.163	564.264
168.163	564.26
168.652	563.23
169.131	563
169.131	563
169.713	559.8
170	561.704
170.013	561.918
170.013	561.909
171.351	559.933
171.351	559.92
171.383	563.3
171.934	559.9
171.934	559.9
172.584	562.5
173.163	558.25
173.163	558.25
173.485	560.8
174.127	556.58
174.636	557.2
174.636	557.2
174.986	558.9
175	555.657
175.586	559.5
175.612	555.3
176.437	555.1
176.437	555.1
176.524	554.671
176.882	553.24
177.888	554.9
178.138	552.7
178.138	552.7
178.388	555.5
179.239	551.6
179.239	551.6
179.616	549.78
180.012	549.65
180.012	549.659
180.012	548
180.589	552.8
182.09	551.6
182.427	546.222
182.428	546.22
183.441	547.8
183.441	547.8
184.141	547.2
184.712	542.2
185	543.301
185.012	545
185.092	545.8
185.169	543.05
187.963	539.35
188.463	539.486
188.512	537.5
190.012	537.08
190.012	537.086
190.094	539.2
190.735	535.817
190.736	535.82
191.494	541
194.395	533.8
194.579	530.8
195	530.542
195.711	528.4
197.899	527.097
197.911	526.2
199.023	524.91
199.195	527.2
200	523.982
200.011	524.09
200.011	524.087
200.011	525.5
201.411	521.5
203.202	519.459
203.203	519.47
205.41	516.7
207.439	513.49
207.951	514.949
210	510.45
210.01	510.318
210.01	510.327
212.631	506.259
212.632	506.27
214.952	503.793
218.535	497.97
220	496.268
220.009	496.125
220.009	496.119
220.009	493.5
222.627	493.84
222.946	491.64
225.706	487.735
225.706	487.73
228.369	483.27
229.925	482.233
230	481.285
230.008	481.03
230.008	481.039
232.115	478.233
232.116	478.23
240	465.304
240.007	465.002
240.007	465.008
240.707	464.732
241.49	461.394
247.967	452.553
248.055	452.764
250	448.039
250.005	447.742
250.005	447.739
250.005	449.5
253.054	443.623
253.154	443.623
255.376	435.203
255.967	437.639
260	429.072
260.003	428.828
260.003	428.828
263.052	423.656
263.152	423.656
265	418.752
270	407.719
270.001	407.418
270.001	407.427
273.15	401.194
273.15	401.194
275	397
275	395.798
280	382.735
282.322	384.6
283.098	374.612
283.148	373.109
283.148	374.612
283.198	373.55
283.198	373.9
283.198	373.56
283.198	373.56
283.198	373.89
284.612	376.7
285	368.138
286.138	369.3
287.328	366.1
288.187	357.68
288.187	358.1
288.187	357.683
288.187	358.104
288.197	357.683
288.823	360.5
290	351.331
290.655	356.4
292.354	344.3
293.097	342.3
293.145	339.701
293.145	339.701
293.175	338.9
293.175	339.5
293.175	338.889
293.175	339.49
293.195	338.889
293.733	339.6
294.997	333.1
295	330.971
295.665	327.73
295.665	328.5
295.665	327.733
295.665	328.515
295.695	327.733
296.331	326.6
297.311	320.5
298	315.81
298.144	315.705
298.144	315.705
298.164	314.89
298.164	315.8
298.164	314.893
298.164	315.795
298.194	314.893
298.345	314.9
299.249	308.8
299.994	306.5
300	303.516
300.654	298.8
300.654	300.1
300.654	298.805
300.654	300.098
300.694	298.806
300.825	298.2
301	296.313
302	288.027
302.143	286.988
302.144	286.5
302.153	286.68
302.153	288
302.193	286.687
302.49	283.1
302.508	281.028
302.981	278.787
303	278.046
303.023	277.3
303.143	276.945
303.153	276.34
303.193	276.343
303.227	275
303.5	271.7
303.623	270
303.8	263.541
303.809	268
303.873	267.432
304.124	262.3
304.143	262.56
304.143	262.722
304.193	262.571
304.261	260.1
304.354	260.6
304.438	256.9
304.561	255.241
304.643	252.5
304.673	160.2
304.693	252.498
304.73	250
304.833	247.3
304.888	246
304.973	242.7
304.996	242.2
305.017	242.129
305.057	236.772
305.064	239.3
305.065	241.4
305.082	238.8
305.094	237.9
305.1	240.4
305.139	174
305.139	235.6
305.142	235.37
305.142	235.448
305.173	234
305.186	233.1
305.192	235.358
305.217	231.3
305.239	234.6
305.241	229.1
305.242	228.532
305.25	228.5
305.254	229.227
305.255	223.902
305.263	226.6
305.288	224.5
305.289	231.4
305.291	214.479
305.293	223.9
305.299	223.3
305.305	222.2
305.312	208.241
305.319	207.666
305.323	190.2
305.325	217.8
305.327	218.215
305.332	215.2
305.339	210.442
305.342	205.804
305.342	206.581
305.345	200.6
305.351	221.2
305.353	224
305.355	188.5
305.358	201.2
305.359	190
305.36	218.6
305.361	194.6
305.361	224.2
305.363	199.7
305.363	200.2
305.363	200.8
305.363	207.1
305.363	213
305.363	214.7
305.363	220.5
305.365	192
305.365	194
305.365	205.2
305.365	206.3
305.365	211
305.365	211.6
305.365	218.4
305.365	221.6
305.371	217
